BATfinal,VpFinal,KtransFinal,Kepfinal,VeFinal,RSSFinal,RSS0,RSS1,RSS2,RSS3,F1v0,F2v1,F3v2,BAT1,Vp1,BAT2,Vp2,Ktrans2,BAT3,Vp3,Ktrans3,Kep3,Ve3,WhichModel,TProb1,TProb2,TProb3,TProbFinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.10E-05,3.30E-05,4.95E-05,-4.37E-05,-2.74E-06,-2.46E-05,-5.46E-05,3.30E-05,0.00013548,0.00017742,0.00023934,0.00021959,0.00023369,0.00030175,0.00024783,0.00028184,0.000316,0.0002989,0.00032171,0.00028468,0.00036465,0.00032171,0.00036178,0.00038189,0.00038189,0.00035605,0.00038477,0.00039917,0.00043094,0.00038765,0.00045123,0.00036752,0.00041071,0.00044833,0.00040205,0.00042516,0.00042516,0.00044253,0.00044543,0.00045703,0.00046284,0.00051239,0.00052702,0.00047739,0.0005241,0.00049779,0.00049779,0.00046284,0.00050947,0.00050947,0.00049779,0.00048612,0.00055049,0.00049639,0.00046575,0.00048321,0.00057402,0.00051532,0.00041649,0.00055637,0.00050363,0.00057108,0.00055931,0.00045413,0.00042805,0.00042227
1.07E-06,2.88E-05,1.60E-05,-1.07E-06,-1.60E-05,-2.87E-05,-6.48E-05,0.00010846,0.00025036,0.00029455,0.00028348,0.00030786,0.00033232,0.00038594,0.00036132,0.000339,0.00038594,0.00039716,0.00044672,0.00039492,0.00043769,0.00043994,0.0004535,0.00050569,0.00043317,0.00047388,0.00048523,0.0005148,0.00054907,0.00055365,0.00056511,0.00057429,0.00055823,0.00055365,0.00053306,0.00055136,0.00056282,0.00059729,0.00062267,0.00063886,0.00063423,0.00061113,0.00065045,0.00066205,0.00062729,0.00062498,0.00066902,0.0006667,0.00066205,0.00063655,0.00071097,0.00068298,0.00071565,0.00069115,0.00069463,0.00067135,0.00069463,0.00073203,0.00068298,0.0007461,0.00074375,0.00091929,0.0009409,0.00095294,0.00088101,0.00090731
2.22E-05,1.32E-05,-1.38E-05,-2.99E-06,1.68E-05,-3.52E-05,-1.56E-05,6.74E-05,0.00033641,0.00035894,0.00033641,0.00034016,0.00040607,0.00038907,0.00036646,0.00041742,0.00043068,0.00044207,0.00046299,0.00047252,0.00047061,0.0004668,0.00049925,0.00051457,0.00052991,0.00052991,0.00055684,0.00055106,0.00055876,0.00056069,0.00056262,0.0005684,0.00057419,0.00059739,0.00056647,0.00060127,0.0006032,0.00061484,0.00062066,0.00064204,0.00061872,0.00063815,0.00067325,0.00065763,0.00069282,0.00065958,0.00065178,0.00069282,0.00070066,0.00061678,0.00071243,0.00071439,0.00071046,0.00070508,0.00068498,0.00071046,0.00071243,0.00070066,0.00067716,0.00072029,0.00075377,0.00085504,0.00086703,0.00081716,0.00075574,0.00074588
-1.26E-05,4.75E-05,-3.18E-05,3.78E-05,-1.84E-05,-2.22E-05,6.77E-06,-1.26E-05,0.0002404,0.00030839,0.00025436,0.00029836,0.00032447,0.00037897,0.00036885,0.00037492,0.00037897,0.00041549,0.00041753,0.00041143,0.00045014,0.00046854,0.0004379,0.00054049,0.00049519,0.00050341,0.00050547,0.00053842,0.00050752,0.00055082,0.00055288,0.00058395,0.00056323,0.00060889,0.00057773,0.00059226,0.00059849,0.00062764,0.00062555,0.00069045,0.00065271,0.00064852,0.00066946,0.00070096,0.00064225,0.00067995,0.00064016,0.00066736,0.00067575,0.00057773,0.00068624,0.00072835,0.00070938,0.00070151,0.00069465,0.00067365,0.00065689,0.00070306,0.00063181,0.00072624,0.00074103,0.00083455,0.00077704,0.00076431,0.00067575,0.00069465
-1.40E-05,3.03E-05,1.03E-05,-1.62E-05,-4.49E-05,3.48E-05,-5.37E-05,0.00015809,0.00055241,0.00080639,0.00065784,0.00068684,0.00065784,0.00072324,0.00074273,0.00075249,0.00074029,0.00069896,0.00074029,0.00066991,0.00077939,0.00076715,0.00072568,0.00077939,0.00075249,0.0007892,0.00081869,0.00079902,0.00083594,0.0007941,0.00081869,0.00082854,0.00081623,0.00080393,0.00080393,0.00085323,0.00086561,0.00083594,0.00085076,0.00086808,0.00086313,0.00084088,0.00084829,0.0009153,0.00085076,0.00082361,0.00085323,0.00084829,0.00088296,0.00083101,0.00088545,0.00089041,0.0008929,0.00087926,0.00088048,0.00085323,0.00081623,0.00086561,0.00081376,0.00087056,0.00085818,0.00075493,0.00080639,0.00075982,0.00066025,0.00063135
1.15E-05,3.78E-05,-2.42E-05,1.39E-05,-4.32E-05,4.37E-06,-1.47E-05,1.15E-05,0.00040078,0.00084786,0.00081336,0.00069511,0.00068208,0.0007422,0.00078957,0.00074482,0.00072124,0.0007422,0.0007422,0.00076322,0.00078165,0.00076848,0.00076848,0.00077638,0.00079749,0.00075796,0.00086649,0.00079485,0.00083192,0.00078957,0.00083723,0.00083988,0.00083457,0.00082131,0.00081072,0.00080014,0.00082396,0.00076585,0.00080542,0.00087449,0.00081336,0.00083457,0.00087449,0.00090657,0.00084254,0.00083457,0.00081601,0.00085584,0.00086383,0.00085584,0.0008585,0.00085318,0.00084786,0.00084388,0.00085318,0.00082131,0.00085318,0.00081336,0.00081866,0.00080542,0.0008452,0.0007527,0.00073171,0.00070033,0.00057604,0.00053249
1.69E-05,2.32E-05,-5.25E-05,8.44E-06,2.53E-05,-2.11E-05,1.06E-05,4.87E-05,0.00038023,0.00057286,0.00045136,0.00050963,0.00050514,0.00057513,0.0005638,0.00051864,0.00058648,0.00055022,0.00057513,0.00060922,0.00060466,0.00059784,0.00062974,0.00069852,0.00064116,0.00062974,0.00068932,0.00070543,0.00069162,0.00070774,0.00072389,0.00070774,0.00075629,0.00074471,0.00073545,0.0007262,0.00077486,0.00070543,0.00077486,0.00077951,0.00079115,0.00079581,0.00079348,0.00081214,0.00077022,0.0008028,0.00079115,0.00082382,0.00086132,0.00077022,0.00088955,0.00088484,0.00087307,0.00084905,0.00082616,0.00081214,0.0008028,0.00089191,0.00080047,0.00086602,0.00091552,0.0009392,0.00093446,0.00087307,0.00080747,0.0008285
2.64E-05,6.58E-07,-1.71E-05,8.56E-06,2.63E-06,-2.10E-05,-2.30E-05,0.00010598,0.00043884,0.00045136,0.00043051,0.00048273,0.00047017,0.00054585,0.00057123,0.00061158,0.00056699,0.00060732,0.00062863,0.00062223,0.0006393,0.00066283,0.00061584,0.00071009,0.00066283,0.00069933,0.00070363,0.00075762,0.00075979,0.00077498,0.00078584,0.00079236,0.00077715,0.00083818,0.00080543,0.00080979,0.00081633,0.00081197,0.00080979,0.00080979,0.0008557,0.00083381,0.00082944,0.00083818,0.00081633,0.00086667,0.00083381,0.00088865,0.00089305,0.00082288,0.00089305,0.00090407,0.00093943,0.00091236,0.00091069,0.00089526,0.000935,0.00085789,0.00093057,0.00094164,0.00090848,0.00097715,0.00090628,0.00084694,0.00078149,0.00074031
1.70E-05,7.39E-06,1.32E-05,-1.96E-05,-1.96E-05,1.61E-06,-1.77E-05,1.70E-05,0.00023625,0.00044911,0.00037823,0.00039842,0.00041461,0.0005001,0.00044911,0.00048988,0.00051238,0.00051238,0.00056375,0.00059678,0.00057612,0.00055963,0.00058851,0.00061957,0.00063203,0.00064866,0.00059472,0.00066116,0.00069457,0.00069457,0.00069666,0.00067576,0.00069248,0.00072181,0.00070085,0.00073652,0.00074493,0.00078924,0.00074283,0.00078501,0.00079348,0.00087,0.0008274,0.00085081,0.00082316,0.0008636,0.00085507,0.00087,0.00085507,0.0008871,0.00093859,0.0009128,0.00087427,0.00091395,0.00089994,0.00096877,0.00092354,0.00093429,0.00088282,0.00093214,0.00097309,0.001036,0.0010774,0.0010556,0.00092999,0.00092569
-1.98E-05,1.39E-05,1.79E-05,-5.95E-06,-2.58E-05,1.99E-05,-2.38E-05,-1.98E-05,0.00025801,0.00028055,0.0002662,0.00024778,0.00030522,0.00034855,0.00031139,0.00035476,0.0003011,0.0003217,0.00037341,0.00035683,0.00039834,0.00035269,0.0003921,0.00043378,0.00037133,0.00044842,0.00040458,0.00042961,0.00044005,0.00047777,0.00048618,0.00049459,0.00046308,0.00051144,0.00041917,0.00052832,0.00046728,0.00049249,0.00048828,0.0005009,0.00049669,0.00053889,0.00049669,0.00051988,0.00048618,0.00053466,0.00048407,0.00051988,0.00051988,0.00044633,0.00053889,0.000541,0.00050722,0.00052306,0.00050722,0.00053677,0.00045261,0.00053466,0.00051566,0.00054524,0.00056219,0.00066029,0.00069252,0.00067961,0.00069252,0.00076385
-2.07E-05,0,2.85E-05,2.59E-05,5.18E-06,-3.87E-05,-1.55E-05,4.41E-05,0.00017282,0.00021532,0.00025538,0.00028489,0.00023933,0.00037412,0.00031722,0.00030643,0.00034697,0.00039318,0.0003714,0.00043144,0.0004479,0.00043692,0.00044241,0.00050301,0.0004892,0.00048368,0.00053627,0.0004892,0.00051962,0.00049748,0.0005641,0.00051131,0.00055574,0.00054739,0.00051408,0.00056131,0.00062566,0.00049472,0.00055852,0.00058643,0.00060322,0.00061724,0.00062285,0.00061163,0.00062847,0.00064817,0.00062285,0.00058922,0.00063691,0.00062285,0.00063128,0.00062004,0.00067923,0.00064609,0.00064254,0.00064254,0.0006764,0.00070189,0.00059762,0.00065945,0.00074456,0.00065099,0.00060042,0.00053627,0.00049472,0.00047265
-7.91E-05,2.22E-05,-3.71E-05,4.20E-05,1.37E-05,3.92E-05,-0.00010694,7.05E-05,0.00049105,0.00079765,0.0006784,0.00059179,0.00059487,0.00070647,0.0006971,0.00071272,0.00073778,0.00064425,0.0007315,0.00074406,0.00065665,0.00070334,0.0006971,0.00072837,0.00068775,0.00071585,0.00075663,0.00081666,0.00069086,0.00075034,0.00068775,0.00078184,0.00072524,0.00075349,0.00074092,0.00077553,0.00075663,0.00074092,0.00068463,0.00072524,0.00072211,0.00074406,0.00075349,0.00076608,0.0006971,0.00070959,0.00070334,0.00070022,0.00068152,0.00068775,0.00071272,0.00072524,0.00074092,0.00072055,0.00070647,0.00070959,0.00068463,0.00067529,0.00071585,0.00067218,0.00067218,0.00053666,0.00041867,0.00043068,0.00032036,0.00035001
4.52E-05,-5.48E-05,-2.17E-05,-8.34E-06,4.18E-05,-1.67E-06,1.67E-06,0.00014665,0.00058564,0.00082482,0.00071715,0.00067672,0.00068772,0.00082482,0.00079124,0.00080242,0.00078752,0.00072084,0.00080242,0.00082108,0.0008473,0.00079124,0.00086608,0.00084355,0.00082482,0.00089245,0.00082482,0.00086232,0.00080615,0.00081735,0.00091134,0.00086984,0.00090378,0.00086984,0.0008398,0.00083231,0.0008398,0.00082482,0.00086984,0.00093028,0.00088867,0.00092649,0.0009227,0.00093408,0.00088113,0.00080615,0.00089245,0.00082108,0.00086232,0.00094167,0.00091891,0.00090378,0.00097212,0.00090108,0.00085105,0.00087737,0.00086232,0.00079124,0.00089245,0.00086984,0.00081361,0.00072084,0.0006365,0.00059651,0.00054952,0.00048139
3.16E-05,-4.85E-07,-1.50E-05,-2.37E-05,-5.27E-05,6.09E-05,1.99E-05,2.28E-05,0.00034835,0.00068573,0.00055585,0.00056527,0.00061576,0.00061259,0.00063795,0.00064749,0.00060943,0.00063795,0.00062843,0.00063161,0.00061576,0.00058101,0.00061576,0.00061576,0.00059995,0.00065067,0.00059995,0.00059363,0.00064749,0.00065703,0.00071776,0.00064431,0.00065385,0.00067615,0.00066659,0.00059047,0.00065067,0.00060943,0.00068573,0.00069853,0.00068254,0.0007467,0.00066021,0.00076928,0.00066021,0.00071776,0.00073061,0.00071134,0.00066659,0.00068254,0.00077251,0.00077251,0.00064749,0.00071789,0.00072739,0.00072418,0.00072097,0.00067935,0.00069213,0.00073382,0.00074026,0.00068573,0.00067615,0.00061259,0.00060943,0.00062209
5.85E-05,-2.62E-05,1.17E-05,2.33E-05,-2.04E-05,-4.65E-05,-2.62E-05,0,0.00020947,0.00049197,0.00042429,0.00047654,0.00045499,0.0005633,0.00053221,0.00061328,0.00055708,0.00055085,0.00066354,0.00061954,0.00065724,0.00069511,0.00069511,0.00071727,0.00066669,0.00065724,0.00073314,0.00075222,0.0008033,0.00078411,0.00075222,0.00071093,0.00074585,0.00077134,0.0007937,0.00079689,0.00074903,0.00090312,0.00082895,0.0008097,0.0008418,0.00087402,0.00084502,0.00082253,0.0008097,0.00083216,0.00076496,0.00082895,0.0007905,0.00087402,0.00084502,0.00080009,0.0007905,0.00079933,0.00077134,0.00083537,0.00083859,0.00074267,0.00082574,0.0008579,0.00084502,0.00087402,0.0009551,0.0008418,0.00079689,0.00082253
-3.19E-06,7.74E-06,-3.59E-05,-8.64E-06,1.05E-05,2.96E-05,-1.41E-05,-1.96E-05,0.00033691,0.00040551,0.00032269,0.000374,0.00036828,0.00040551,0.00042851,0.00041988,0.00040264,0.00041988,0.0004458,0.00047469,0.00042275,0.0004689,0.00049207,0.00051822,0.00049207,0.00049788,0.00053278,0.00055321,0.00054737,0.00057369,0.0005357,0.00052695,0.00054737,0.00055613,0.00055321,0.00057076,0.00052404,0.00059421,0.00060303,0.00062657,0.00057076,0.00064723,0.00061185,0.00058248,0.0005649,0.00057076,0.00053861,0.00060009,0.0005357,0.00052404,0.00059128,0.00059715,0.00057076,0.0005869,0.0005649,0.00061479,0.00051822,0.00055321,0.00047758,0.00060891,0.00058248,0.0005649,0.00063837,0.0006798,0.00055905,0.00058834
-1.11E-05,1.19E-05,-1.92E-06,1.42E-05,9.59E-06,-2.26E-05,-6.52E-06,4.89E-05,0.00040887,0.00066491,0.00055312,0.00060261,0.00061006,0.00064492,0.00066491,0.00065991,0.00071761,0.00071006,0.00076305,0.00078079,0.00075546,0.00079094,0.00079603,0.00082658,0.00081893,0.00077572,0.00086494,0.00085982,0.00085726,0.0008368,0.00086751,0.00085214,0.00088548,0.00094479,0.00090864,0.00086494,0.00090091,0.00089833,0.00090864,0.00090606,0.00091895,0.00097851,0.00090606,0.00092411,0.00085214,0.00089833,0.00086238,0.00086238,0.00084191,0.00084191,0.00088034,0.00083935,0.00084191,0.00084511,0.00083169,0.00086751,0.00085982,0.00084191,0.00084702,0.00084702,0.00082658,0.00077825,0.00073272,0.00065491,0.00061503,0.00056794
-3.48E-06,-2.20E-05,-2.20E-05,1.16E-06,-1.04E-05,5.71E-05,8.13E-06,4.54E-05,0.00022016,0.00042579,0.00047002,0.00050212,0.00050212,0.0005717,0.00064692,0.00064944,0.00071014,0.00067468,0.00075597,0.00072793,0.00073048,0.00079435,0.00080462,0.00084065,0.00082777,0.00087944,0.0009028,0.00087944,0.00095495,0.00092101,0.00096018,0.0009471,0.00096542,0.0010576,0.00097328,0.00099954,0.0010101,0.0010206,0.001018,0.0010576,0.0010497,0.0010841,0.0010655,0.0010153,0.00098377,0.0010259,0.001018,0.0010206,0.00099691,0.00092362,0.001018,0.0010153,0.0010232,0.0010107,0.0010101,0.00099428,0.00099428,0.00095756,0.00094972,0.0010048,0.0010444,0.0010101,0.0010127,0.000908,0.00078154,0.00076874
-1.69E-05,-1.97E-05,-4.58E-07,2.43E-05,1.61E-05,-3.21E-06,-1.69E-05,2.29E-06,0.00044126,0.00067827,0.00062131,0.00061534,0.00065124,0.00074476,0.0007296,0.00075387,0.0007478,0.00076604,0.00078737,0.00083637,0.00075995,0.00084251,0.00076908,0.00086098,0.00086406,0.00091354,0.00092907,0.00091975,0.00090734,0.0010103,0.00098522,0.00096958,0.00099462,0.0010009,0.00095709,0.00098209,0.0010072,0.00099462,0.00099776,0.001026,0.0010103,0.001004,0.0010197,0.0010072,0.00095397,0.0010418,0.00099149,0.001026,0.001004,0.00097271,0.0010103,0.0010072,0.0010386,0.0010158,0.0010197,0.00099776,0.0010197,0.0010072,0.001026,0.0010072,0.0010988,0.0011242,0.0010386,0.0010229,0.00095397,0.00094774
1.71E-05,6.29E-06,-7.18E-06,-7.18E-06,-2.06E-05,1.17E-05,-1.52E-05,4.68E-05,0.00019744,0.00031733,0.0002697,0.00033421,0.00032014,0.0003596,0.00033702,0.00041917,0.00036525,0.00041348,0.00043057,0.00037091,0.00040779,0.00047061,0.00044485,0.00051086,0.00045343,0.0005224,0.00051086,0.0005051,0.00048209,0.00052817,0.00056873,0.00058326,0.00056582,0.00051663,0.00054842,0.00057454,0.00053395,0.00057163,0.00055422,0.00060657,0.00056873,0.00058035,0.0006241,0.00062996,0.00058326,0.00059491,0.00059782,0.00061825,0.00065047,0.00058908,0.00064754,0.00062703,0.00060365,0.00062924,0.00063581,0.00065047,0.00064754,0.00063581,0.00063288,0.00061825,0.00070053,0.00093746,0.00098327,0.00093137,0.00090101,0.00097103
-1.61E-05,-6.13E-05,4.66E-05,6.09E-05,-3.87E-05,9.48E-06,-1.04E-05,0.00015029,0.00061396,0.00069458,0.00065726,0.00057089,0.00062013,0.00070393,0.00068834,0.00068523,0.00067279,0.00074147,0.00074461,0.0007729,0.00070705,0.00075717,0.00073834,0.00081711,0.00081394,0.00085202,0.0008552,0.00084566,0.00087432,0.00081711,0.00092874,0.0008552,0.00087751,0.00089988,0.0008552,0.00094482,0.0008552,0.00087113,0.00093195,0.00092553,0.00089028,0.00093517,0.00092553,0.00086475,0.0008807,0.00092232,0.00090628,0.00095448,0.00096415,0.00089668,0.0010225,0.00099973,0.0010257,0.00098279,0.00094804,0.0009577,0.00097707,0.00099001,0.00095126,0.0009577,0.00099325,0.0010681,0.0010225,0.00092553,0.00083613,0.00082661
1.18E-05,-2.70E-05,-5.20E-05,6.00E-05,-3.61E-05,4.39E-05,-4.74E-05,5.31E-05,0.00017836,0.00027013,0.0002583,0.0002725,0.0002725,0.00028434,0.0002725,0.00033192,0.0002583,0.00031762,0.00033909,0.00034865,0.00033431,0.00036061,0.0003774,0.00040385,0.00039181,0.00042556,0.00039903,0.00040385,0.00045702,0.00040867,0.00049593,0.00051301,0.00047402,0.00048375,0.00049836,0.00049593,0.00045217,0.00050812,0.00048132,0.00053258,0.00053993,0.00050812,0.00053993,0.00055711,0.00047402,0.0005694,0.00051057,0.00056448,0.00053993,0.00050324,0.00059899,0.0006262,0.00058418,0.00061012,0.00061877,0.00061135,0.00059405,0.00053503,0.00060146,0.00057186,0.00065849,0.00081434,0.00080419,0.00081434,0.00078393,0.00080673
-4.02E-05,6.21E-05,-2.03E-05,-1.54E-05,-3.52E-05,4.96E-05,4.57E-06,1.45E-05,0.0002194,0.00037984,0.00025792,0.00030957,0.00028629,0.00036156,0.0003018,0.00035114,0.00036678,0.00039292,0.0003903,0.00044545,0.00045336,0.00049302,0.00045599,0.00047449,0.00038507,0.00051425,0.00050894,0.00043755,0.00053554,0.00050098,0.00054354,0.00055422,0.00057026,0.00061588,0.00055422,0.00057561,0.00058633,0.00061319,0.00057829,0.00065634,0.00060243,0.00064823,0.00060243,0.00056491,0.00062395,0.00067258,0.00063204,0.00062395,0.00066446,0.00068886,0.00066446,0.00071333,0.00066446,0.00070384,0.00071333,0.00072423,0.00077346,0.00065093,0.00075976,0.00077895,0.00081471,0.00098181,0.0011094,0.0010922,0.0010185,0.0010723
-1.47E-05,2.25E-05,-3.33E-05,5.53E-05,-2.17E-05,-7.76E-06,-2.63E-05,3.19E-05,0.00024284,0.00025005,0.00023804,0.00025245,0.00028379,0.00031524,0.00032252,0.00031524,0.00025486,0.00032252,0.00035656,0.00034926,0.00032494,0.00033709,0.00036388,0.00036632,0.0003712,0.00035413,0.00040055,0.00036876,0.00038342,0.00041036,0.00047442,0.00041527,0.00046206,0.00049423,0.00038097,0.00048184,0.00040301,0.00051658,0.00048432,0.00047936,0.00042756,0.0005865,0.00045959,0.00047442,0.00049671,0.00055146,0.00052653,0.00053151,0.00053151,0.00053899,0.00056396,0.00055146,0.00052902,0.00055523,0.00055646,0.000584,0.00055896,0.00057397,0.00059403,0.00065198,0.00063683,0.00074609,0.00081804,0.00087242,0.00082062,0.00083613
