True Vp,Est Vp,True Ve,Est Ve,True Ktrans,Est Ktrans,True Kep,Est Kep,Vp %Err,Ktrans %Err,Kep %Err
0.10482,0.093268,14.123,12.577,0.14123,0.12713,0.01,0.010108,11,9.67,5.23
0.049444,0.039276,44.694,40.094,0.44694,0.40108,0.01,0.010004,1.68,10.69,3.84
0.14577,0.13918,38.637,34.523,0.38637,0.34749,0.01,0.010065,5.23,10.38,0.01
0.20672,0.18423,28.995,25.866,0.28995,0.26134,0.01,0.010104,8.23,10.35,0.44
0.12215,0.10885,26.806,23.762,0.26806,0.24092,0.01,0.010139,15.6,10.25,0.19
0.19018,0.16876,18.785,16.858,0.18785,0.16857,0.01,0.009999,9.84,10.06,2.51
0.016191,0.012776,37.493,33.393,0.37493,0.33754,0.01,0.010108,4.08,10.07,0.72
0.12303,0.11134,18.453,16.539,0.18453,0.16545,0.01,0.010004,8.91,10.53,2.22
0.048429,0.043285,11.45,10.153,0.1145,0.10307,0.01,0.010152,5.41,10.41,0.74
0.28572,0.26025,43.693,39.178,0.43693,0.39271,0.01,0.010024,10.03,10.51,1.92
0.21618,0.19197,33.841,30.352,0.33841,0.30375,0.01,0.010008,9.14,10.51,3.04
0.18752,0.16191,30.879,27.587,0.30879,0.27815,0.01,0.010083,7.75,10.63,3.18
0.095337,0.091311,36.564,32.933,0.36564,0.32819,0.01,0.0099654,7.97,9.91,1.69
0.23573,0.20995,40.146,35.705,0.40146,0.36103,0.01,0.010111,7.75,10.64,4.52
0.084768,0.076265,19.497,17.42,0.19497,0.17564,0.01,0.010082,11.94,10.38,0.83
0.24653,0.21996,32.165,28.86,0.32165,0.28919,0.01,0.010021,9.7,10.34,1.84
0.052254,0.051231,34.454,30.778,0.34454,0.3094,0.01,0.010053,15.19,9.62,3.65
0.25388,0.23144,25.036,22.482,0.25036,0.22488,0.01,0.010003,11,9.93,0.88
0.18426,0.16502,9.4447,8.423,0.094447,0.084916,0.01,0.010081,10.46,10.26,1.24
0.017995,0.023543,45.005,40.077,0.45005,0.40431,0.01,0.010088,65.48,9.85,1.86
0.10804,0.098057,9.5768,8.5457,0.095768,0.086115,0.01,0.010077,8.88,10.24,0.19
0.014735,0.014952,30.949,27.592,0.30949,0.27802,0.01,0.010076,24.21,10.26,0.09
0.12474,0.1141,32.24,28.887,0.3224,0.28941,0.01,0.010019,6.54,10.45,0.72
0.095399,0.087627,47.614,42.493,0.47614,0.42759,0.01,0.010063,7.15,10.05,3.13
0.20658,0.18505,10.063,8.9699,0.10063,0.090402,0.01,0.010078,11.95,9.66,1.9
0.17915,0.16399,24.302,21.76,0.24302,0.21834,0.01,0.010034,8.94,9.93,1.07
0.015991,0.016636,28.427,25.468,0.28427,0.25564,0.01,0.010038,6.11,10.85,3.61
0.14829,0.13757,20.761,18.632,0.20761,0.18645,0.01,0.010007,15.89,10.15,0.54
0.098439,0.088875,5.3795,4.8198,0.053795,0.048261,0.01,0.010013,10.27,10.05,0.92
0.11705,0.10321,32.288,28.787,0.32288,0.29034,0.01,0.010086,6.72,9.75,1.27
0.20872,0.18581,45.876,41.249,0.45876,0.41162,0.01,0.0099789,15.82,10.01,1.06
0.018563,0.015397,21.368,19.234,0.21368,0.19197,0.01,0.0099809,10.55,10.33,1.53
0.036749,0.032862,30.88,27.593,0.3088,0.27813,0.01,0.01008,12.17,10.17,1.28
0.03607,0.032568,17.389,15.541,0.17389,0.15629,0.01,0.010056,10.22,10.08,0.13
0.025703,0.02762,26.252,23.528,0.26252,0.23554,0.01,0.010011,15.99,10.29,1.88
0.12296,0.11068,35.695,32.075,0.35695,0.32095,0.01,0.010007,12.04,9.87,2.11
0.27223,0.24282,12.03,10.818,0.1203,0.10827,0.01,0.010009,10.87,9.55,4.97
0.26871,0.2422,15.774,14.041,0.15774,0.14194,0.01,0.010109,8.47,10.01,0.42
0.28479,0.25475,46.283,41.161,0.46283,0.4172,0.01,0.010136,10.88,10.13,0.62
0.26798,0.23917,6.7819,6.0873,0.067819,0.061005,0.01,0.010022,10.19,9.73,5.3
0.125,0.11379,9.5536,8.508,0.095536,0.085987,0.01,0.010107,10.41,10.44,2.05
0.16275,0.14175,42.015,37.197,0.42015,0.37792,0.01,0.01016,5.76,10.3,0.76
0.011564,0.0045155,33.333,29.741,0.33333,0.30038,0.01,0.0101,15.53,10.37,2.86
0.085173,0.078785,27.145,24.402,0.27145,0.24331,0.01,0.0099709,4.09,10.44,2.93
0.12374,0.11764,47.19,42.323,0.4719,0.42361,0.01,0.010009,3.99,10.4,0.23
0.019467,0.017178,41.308,36.786,0.41308,0.37069,0.01,0.010077,1.02,10.56,3.85
0.15202,0.13799,20.521,18.372,0.20521,0.18487,0.01,0.010062,9.43,10.23,0.09
0.2559,0.23034,21.111,18.803,0.21111,0.19016,0.01,0.010113,10.63,10.08,0.22
0.028447,0.024232,10.365,9.2413,0.10365,0.093163,0.01,0.010081,10.12,10.31,0.67
0.27738,0.24625,25.938,23.127,0.25938,0.23329,0.01,0.010087,9.71,10.04,0.42
0.22829,0.2001,43.679,39.183,0.43679,0.39316,0.01,0.010034,10.4,10.49,0.89
0.16888,0.15122,7.9602,7.1311,0.079602,0.07128,0.01,0.0099956,10.87,10.11,1.06
0.16773,0.1493,8.6135,7.7137,0.086135,0.077143,0.01,0.010001,10.12,10.16,0.51
0.29836,0.26798,23.185,20.706,0.23185,0.20875,0.01,0.010082,11.07,9.95,0.2
0.2991,0.26991,19.48,17.476,0.1948,0.17509,0.01,0.010019,9.94,9.68,4.17
0.28545,0.26099,48.08,43.027,0.4808,0.43189,0.01,0.010038,12.53,9.89,2.3
0.25967,0.23471,18.153,16.179,0.18153,0.16348,0.01,0.010105,10.83,9.81,1.97
0.19573,0.17635,19.606,17.666,0.19606,0.17558,0.01,0.0099389,10.83,10.35,0.55
0.24806,0.22357,21.489,18.998,0.21489,0.19324,0.01,0.010172,9.61,10.46,1.51
0.063635,0.052873,35.917,32.025,0.35917,0.32244,0.01,0.010068,0.71,10.17,0.43
0.21199,0.19414,40.409,36.258,0.40409,0.36276,0.01,0.010005,10.75,10.02,0.85
0.10496,0.095596,9.9908,8.9977,0.099908,0.089532,0.01,0.0099506,8.9,10.45,1.05
0.2502,0.2248,7.5925,6.7997,0.075925,0.068278,0.01,0.010041,9.98,10.19,1.19
0.0327,0.029467,20.244,18.089,0.20244,0.18217,0.01,0.010071,14.19,10.99,5.12
0.26359,0.2374,32.21,28.605,0.3221,0.29012,0.01,0.010142,9.79,9.93,0.4
0.20129,0.18067,11.457,10.15,0.11457,0.10324,0.01,0.010172,9.43,10.12,0.34
0.10654,0.095307,19.231,17.165,0.19231,0.17292,0.01,0.010074,13.16,10.03,1.39
0.11763,0.10329,21.519,19.241,0.21519,0.19321,0.01,0.010042,7.43,10.36,1.4
0.29518,0.25993,32.846,29.241,0.32846,0.29515,0.01,0.010094,10.58,9.83,3.72
0.13585,0.12574,32.031,28.683,0.32031,0.28792,0.01,0.010038,8.05,10.43,3.81
0.072526,0.06456,9.5286,8.5773,0.095286,0.085651,0.01,0.0099857,7.9,9.86,3.37
0.19555,0.17566,18.81,16.71,0.1881,0.16922,0.01,0.010126,9.69,10.32,0.08
0.10744,0.095931,23.782,21.319,0.23782,0.21339,0.01,0.01001,9.09,10.27,0.33
0.14096,0.12882,27.075,24.221,0.27075,0.24379,0.01,0.010065,10.83,10.15,0.5
0.019895,0.01518,17.54,15.685,0.1754,0.15767,0.01,0.010053,15.06,10.71,3.68
0.22331,0.20266,25.917,23.216,0.25917,0.23317,0.01,0.010044,9.69,10.35,0.47
0.29869,0.26284,32.831,28.95,0.32831,0.29627,0.01,0.010234,10.73,10.02,1.05
0.073107,0.068277,37.12,33.323,0.3712,0.33378,0.01,0.010017,4.34,10.41,0.44
0.23159,0.20334,48.163,43.138,0.48163,0.43231,0.01,0.010022,12.95,9.7,2.68
0.17174,0.15574,23.373,20.907,0.23373,0.20983,0.01,0.010036,8.1,10.46,2.26
0.090238,0.085784,41.025,36.495,0.41025,0.36885,0.01,0.010107,7.93,9.66,3.96
0.065141,0.056501,20.76,18.527,0.2076,0.18656,0.01,0.010069,4.07,10.18,0.64
0.020837,0.021048,49.718,44.764,0.49718,0.44649,0.01,0.0099744,18.38,10.48,1.01
0.032882,0.022054,37.47,33.502,0.3747,0.33729,0.01,0.010068,30.02,10.12,2.92
0.11205,0.095031,33.714,29.995,0.33714,0.30315,0.01,0.010106,14.46,9.92,1.47
0.13301,0.11946,19.566,17.476,0.19566,0.17612,0.01,0.010078,11.47,10.55,3.19
0.10314,0.088613,49.411,44.315,0.49411,0.44416,0.01,0.010023,5.47,10.3,0.52
0.12084,0.10612,16.628,14.718,0.16628,0.14988,0.01,0.010184,8.16,10.36,1.12
0.28481,0.24772,31.658,28.106,0.31658,0.28506,0.01,0.010142,7.64,10.31,1.32
0.28087,0.25117,7.6372,6.8236,0.076372,0.068724,0.01,0.010072,9.6,10.42,0.91
0.070935,0.057759,34.156,30.483,0.34156,0.30738,0.01,0.010084,5.57,10.6,5.15
0.274,0.24584,22.541,20.158,0.22541,0.20296,0.01,0.010069,9.11,10.44,1.63
0.28733,0.25689,38.829,34.7,0.38829,0.34873,0.01,0.01005,12.2,9.98,2.18
0.20568,0.18528,6.1468,5.4816,0.061468,0.055193,0.01,0.010069,9.93,10.44,3.26
0.061701,0.049353,39.523,35.349,0.39523,0.35565,0.01,0.010061,14.89,10.37,1.63
0.0294,0.026239,6.0634,5.4376,0.060634,0.054401,0.01,0.010005,13.11,9.8,1.11
0.19899,0.18038,25.074,22.352,0.25074,0.22554,0.01,0.01009,9.5,9.94,2.43
0.040669,0.036795,17.417,15.494,0.17417,0.15655,0.01,0.010104,12.26,10,1.45
0.16825,0.14706,39.172,34.718,0.39172,0.35249,0.01,0.010153,3.71,10.57,1.1
0.15464,0.13914,16.944,15.181,0.16944,0.15242,0.01,0.01004,8.54,9.8,1.95
0.070305,0.056489,26.668,23.778,0.26668,0.24022,0.01,0.010103,7.14,9.96,2.04
0.14945,0.13579,6.4253,5.7307,0.064253,0.057746,0.01,0.010077,10.95,9.96,1.11
0.032239,0.029207,12.587,11.233,0.12587,0.11324,0.01,0.010081,16.39,10,1.8
0.09091,0.082724,49.087,43.891,0.49087,0.44115,0.01,0.010051,14.22,10.11,0.82
0.20348,0.18154,6.5957,5.8643,0.065957,0.059315,0.01,0.010115,10.53,10.09,2.04
0.27357,0.23953,25.441,22.809,0.25441,0.22904,0.01,0.010042,9.44,10.03,1.47
0.1751,0.15359,29.342,26.127,0.29342,0.26383,0.01,0.010098,9.78,10.08,0
0.28022,0.25224,13.456,12.109,0.13456,0.12077,0.01,0.0099732,10.23,10.34,1.64
0.2112,0.1859,26.407,23.671,0.26407,0.23749,0.01,0.010033,8.96,10.3,2.14
0.041298,0.037501,5.0039,4.4694,0.050039,0.045077,0.01,0.010086,7.5,10.2,0.06
0.052856,0.048561,19.192,16.994,0.19192,0.17303,0.01,0.010182,16.42,9.88,2.58
0.1955,0.17362,18.694,16.639,0.18694,0.16818,0.01,0.010108,10.77,10.21,1.64
0.28806,0.26101,20.68,18.381,0.2068,0.18636,0.01,0.010139,8.68,10.72,3.16
0.08153,0.07427,21.874,19.361,0.21874,0.19741,0.01,0.010196,12.15,9.96,2.28
0.1087,0.099408,12.671,11.306,0.12671,0.11394,0.01,0.010078,8.9,10.66,3.44
0.17977,0.16454,30.589,27.346,0.30589,0.27532,0.01,0.010068,13.57,9.66,3.27
0.14493,0.12891,22.4,19.983,0.224,0.20147,0.01,0.010082,11.07,10.17,0.28
0.29027,0.25705,32.153,28.776,0.32153,0.28885,0.01,0.010038,10.73,10.31,0.2
0.10438,0.096229,46.527,41.321,0.46527,0.41851,0.01,0.010128,5.59,10.14,1.15
0.042984,0.038284,23.422,20.885,0.23422,0.21073,0.01,0.01009,6.47,10.44,2.19
0.15644,0.1418,22.729,20.288,0.22729,0.20417,0.01,0.010064,9.72,10.73,3.33
0.19902,0.17587,17.895,15.912,0.17895,0.16093,0.01,0.010114,9.22,10.1,0.6
0.0526,0.045104,28.169,24.958,0.28169,0.2539,0.01,0.010173,9.84,10.49,1.96
0.28324,0.25492,18.46,16.391,0.1846,0.16603,0.01,0.01013,10.34,10.2,0.07
0.19507,0.18292,46.813,41.999,0.46813,0.42114,0.01,0.010027,9.06,10.18,0.45
0.14801,0.12984,27.905,24.917,0.27905,0.25134,0.01,0.010087,12.83,9.79,4.86
0.16699,0.149,38.711,34.842,0.38711,0.34737,0.01,0.0099697,8.28,10.63,0.88
0.084975,0.075628,25.286,22.612,0.25286,0.2269,0.01,0.010034,17.32,10.5,0.63
0.031208,0.029012,20.661,18.446,0.20661,0.18572,0.01,0.010068,22.85,9.71,1.34
0.26997,0.23834,25.944,23.253,0.25944,0.23309,0.01,0.010024,8.52,10.52,0.54
0.027439,0.02551,10.402,9.2644,0.10402,0.093388,0.01,0.01008,6.07,10.45,3.69
0.13078,0.11605,39.577,35.701,0.39577,0.35437,0.01,0.0099262,7.9,10.2,1
0.14323,0.13176,37.871,34.114,0.37871,0.34025,0.01,0.0099739,9.68,10.21,0.08
0.28985,0.26026,27.74,24.913,0.2774,0.24852,0.01,0.0099756,9.73,10.71,3.41
0.23648,0.21217,45.683,41.295,0.45683,0.41029,0.01,0.0099357,8.96,10.44,2.02
0.1737,0.14818,49.86,44.742,0.4986,0.4478,0.01,0.010009,7.78,10.2,0.24
0.25804,0.22957,37.679,33.388,0.37679,0.33943,0.01,0.010166,9.16,10,1.9
0.277,0.25252,33.856,30.476,0.33856,0.30311,0.01,0.0099457,8.66,10.52,2.02
0.23628,0.21332,12.913,11.599,0.12913,0.11606,0.01,0.010006,10.86,10.27,1.77
0.18334,0.16463,10.114,9.0111,0.10114,0.091065,0.01,0.010106,10.03,10.12,0.44
0.15382,0.13311,39.2,34.962,0.392,0.35192,0.01,0.010066,6.95,10.3,0.31
0.16878,0.15433,44.585,39.892,0.44585,0.40092,0.01,0.01005,14.1,10.19,1.36
0.29686,0.26444,22.654,20.023,0.22654,0.20419,0.01,0.010198,10.43,10.21,0.31
0.27213,0.24069,33.691,30.188,0.33691,0.30301,0.01,0.010037,11.21,9.53,4.68
0.299,0.26837,26.469,23.817,0.26469,0.23747,0.01,0.0099708,8.88,10.56,3.7
0.16552,0.14519,17.877,15.953,0.17877,0.16077,0.01,0.010077,11.64,10.33,1.59
0.28305,0.25703,13.132,11.789,0.13132,0.11774,0.01,0.0099873,10.29,10.2,0.28
0.069636,0.065948,18.993,17.09,0.18993,0.17023,0.01,0.0099611,5.07,10.55,3.11
0.18885,0.16911,9.3898,8.4469,0.093898,0.084507,0.01,0.010005,8.75,10.35,1.95
0.098656,0.084529,33.439,29.931,0.33439,0.30049,0.01,0.010039,8.49,10.5,0.04
0.067676,0.054374,47.464,42.45,0.47464,0.42609,0.01,0.010037,15.23,10.42,1.05
0.25925,0.23468,16.966,15.043,0.16966,0.15304,0.01,0.010174,9,10.06,1.38
0.010397,0.015241,25.861,23.032,0.25861,0.23261,0.01,0.010099,44.14,9.73,4.51
0.049904,0.044792,34.561,30.968,0.34561,0.3098,0.01,0.010004,14.58,9.97,3.43
0.10136,0.096931,37.03,33.076,0.3703,0.33274,0.01,0.01006,8.57,9.75,3.13
0.26002,0.23611,24.671,21.941,0.24671,0.22173,0.01,0.010106,8.1,11.04,5.4
0.031995,0.031773,22.155,19.927,0.22155,0.1992,0.01,0.0099965,1.84,10.58,3.93
0.242,0.2196,32.535,29.493,0.32535,0.29204,0.01,0.009902,5.92,10.4,0.99
0.060032,0.055169,8.0667,7.1788,0.080667,0.072578,0.01,0.01011,8.36,10.33,0.3
0.059248,0.051829,38.77,34.56,0.3877,0.3487,0.01,0.01009,1.86,10.8,2.81
0.060744,0.054051,35.309,31.773,0.35309,0.31639,0.01,0.0099578,8.78,10.21,1.92
0.17782,0.15941,19.575,17.454,0.19575,0.17631,0.01,0.010101,9.3,10.39,2.46
0.21662,0.1897,24.702,22.155,0.24702,0.22219,0.01,0.010029,9.35,10.29,0.49
0.29389,0.25498,49.811,44.756,0.49811,0.44664,0.01,0.0099793,9.34,9.99,0.67
0.10712,0.095183,23.7,21.223,0.237,0.21317,0.01,0.010044,7.03,10.5,2.9
0.23157,0.20841,35.827,31.885,0.35827,0.32306,0.01,0.010132,10.01,10.33,1.69
0.037101,0.03107,23.984,21.423,0.23984,0.21544,0.01,0.010057,15.5,10.88,3.48
0.29467,0.27211,30.531,27.296,0.30531,0.27431,0.01,0.010049,11.33,10.62,4.9
0.25716,0.22947,29.764,26.506,0.29764,0.26718,0.01,0.01008,6.85,10.64,1.4
0.22718,0.20201,22.199,19.751,0.22199,0.20015,0.01,0.010134,9.57,10.07,0.31
0.17632,0.15832,18.445,16.365,0.18445,0.16651,0.01,0.010175,7.25,10.19,2.52
0.20178,0.182,48.332,43.069,0.48332,0.43474,0.01,0.010094,10.11,9.91,0.6
0.17004,0.15099,14.515,13.028,0.14515,0.13041,0.01,0.01001,10.97,9.78,3.2
0.015143,0.014944,25.377,22.566,0.25377,0.22854,0.01,0.010128,11.07,10.04,1.05
0.033441,0.03123,29.808,26.56,0.29808,0.26861,0.01,0.010113,17.57,10.21,0.11
0.28867,0.25425,33.429,30.153,0.33429,0.3004,0.01,0.0099626,8.11,10.61,1.22
0.25251,0.22873,15.4,13.729,0.154,0.13824,0.01,0.010069,10.07,10.42,2.23
0.023319,0.017947,17.032,15.15,0.17032,0.15299,0.01,0.010099,8.73,9.97,0.26
0.21679,0.19151,37.448,33.246,0.37448,0.33716,0.01,0.010141,9.29,10.38,2.59
0.074931,0.068122,37.255,33.195,0.37255,0.33574,0.01,0.010114,3.19,10.31,1.22
0.11565,0.10372,28.306,25.349,0.28306,0.25412,0.01,0.010025,11.09,10.37,0.32
0.20354,0.18652,40.495,36.037,0.40495,0.36347,0.01,0.010086,15.14,9.98,1.66
0.11701,0.098083,47.925,42.292,0.47925,0.4319,0.01,0.010212,20.26,9.99,1.51
0.27399,0.24589,17.609,15.758,0.17609,0.15813,0.01,0.010035,9.65,10.1,0.99
0.14904,0.13245,34.967,31.116,0.34967,0.31421,0.01,0.010098,5.78,10.26,1.23
0.052927,0.049807,22.402,20.104,0.22402,0.20082,0.01,0.0099894,8.63,10.24,1.05
0.2715,0.23825,25.004,22.538,0.25004,0.2247,0.01,0.00997,8.55,10.86,4.24
0.17035,0.1556,41.859,37.754,0.41859,0.37557,0.01,0.0099478,3.12,10.09,0.79
0.026131,0.024216,18.839,16.955,0.18839,0.16941,0.01,0.0099921,12.85,10.33,1.07
0.2025,0.18749,36.175,32.444,0.36175,0.32521,0.01,0.010024,11.43,10.18,0.95
0.097018,0.090001,41.673,37.389,0.41673,0.3744,0.01,0.010014,2.84,10.52,1.58
0.056492,0.050766,40.284,36.12,0.40284,0.36153,0.01,0.010009,8.72,10.73,2.98
0.28732,0.26153,23.073,20.606,0.23073,0.20723,0.01,0.010057,8.99,9.99,2.79
0.2204,0.19881,13.471,12.057,0.13471,0.12094,0.01,0.01003,11.13,9.6,2.42
0.15094,0.13476,7.4489,6.703,0.074489,0.066875,0.01,0.0099769,9.66,10.49,3.59
0.24952,0.22633,28.291,25.2,0.28291,0.25384,0.01,0.010073,9.61,9.78,3.68
0.092488,0.083982,35.598,31.798,0.35598,0.32023,0.01,0.010071,7.6,10.19,1.12
0.15443,0.1376,8.5078,7.5495,0.085078,0.076675,0.01,0.010156,10.1,10.27,1.59
0.18746,0.16795,8.156,7.2877,0.08156,0.073502,0.01,0.010086,10.39,10.5,1.65
0.05032,0.045928,9.5057,8.5027,0.095057,0.085181,0.01,0.010018,7.72,10.35,1.06
0.010508,0.010145,13.327,11.885,0.13327,0.1196,0.01,0.010063,3.58,9.66,2.92
0.036103,0.029299,42.981,38.141,0.42981,0.3879,0.01,0.01017,33.57,10.37,0.17
0.069894,0.057165,26.788,23.755,0.26788,0.24168,0.01,0.010174,5.11,10.25,0.64
0.1527,0.13602,12.29,11.057,0.1229,0.11035,0.01,0.0099802,9.36,10.36,1.28
0.10572,0.098642,19.792,17.75,0.19792,0.17738,0.01,0.0099934,9.57,10.51,1.43
0.14949,0.13275,18.101,16.064,0.18101,0.16315,0.01,0.010156,9.24,10.5,2.8
0.098964,0.088255,16.385,14.603,0.16385,0.14737,0.01,0.010092,10,10.41,2.5
0.036255,0.030037,19.446,17.333,0.19446,0.17488,0.01,0.01009,20.09,10.15,1.41
0.057759,0.050026,6.3979,5.7236,0.063979,0.057666,0.01,0.010075,12.95,10.19,0
0.047813,0.042648,25.368,22.776,0.25368,0.22779,0.01,0.010001,5.7,9.69,3.15
0.24627,0.22419,46.6,41.236,0.466,0.41994,0.01,0.010184,9.9,10.14,0.61
0.15148,0.14243,47.817,42.82,0.47817,0.42937,0.01,0.010027,11.2,10.1,0.38
0.11635,0.10513,5.4662,4.8871,0.054662,0.049118,0.01,0.010051,10.43,10.21,1.09
0.087949,0.08022,19.481,17.468,0.19481,0.17497,0.01,0.010017,13.16,9.63,2.09
0.16704,0.14654,15.944,14.282,0.15944,0.14341,0.01,0.010041,9.81,10.38,0.82
0.11073,0.10138,30.346,27.041,0.30346,0.27272,0.01,0.010086,14.13,10.13,0.24
0.041523,0.033753,35.161,31.681,0.35161,0.31553,0.01,0.0099596,22.94,9.85,3.07
0.078203,0.066976,36.511,32.629,0.36511,0.32793,0.01,0.01005,9.4,10.28,0.08
0.25256,0.22328,39.562,35.692,0.39562,0.35493,0.01,0.0099444,9.2,10.4,1.99
0.074099,0.067069,7.9638,7.1523,0.079638,0.071435,0.01,0.0099878,7.59,9.66,3.41
0.12406,0.11478,23.199,20.905,0.23199,0.20774,0.01,0.0099374,11.51,10.46,2.79
0.026297,0.017303,36.63,32.758,0.3663,0.32907,0.01,0.010045,6.84,10.34,2.01
0.06735,0.064801,20.921,18.599,0.20921,0.18849,0.01,0.010135,9.97,10.04,1.1
0.17809,0.15903,36.548,32.468,0.36548,0.32899,0.01,0.010133,11.34,10.33,3.32
0.1469,0.13291,16.235,14.574,0.16235,0.14544,0.01,0.0099797,7.91,10.66,1.84
0.055849,0.040524,43.079,38.448,0.43079,0.3873,0.01,0.010073,1.44,10.72,2.86
0.23222,0.20975,33,29.423,0.33,0.29667,0.01,0.010083,8.87,10.37,0.28
0.021439,0.016684,41.583,37.14,0.41583,0.37437,0.01,0.01008,6.18,10.16,1.07
0.067769,0.058753,10.967,9.8179,0.10967,0.098479,0.01,0.010031,7.07,10.84,3.01
0.27749,0.24744,40.134,36.038,0.40134,0.35984,0.01,0.009985,8.47,10.01,0.02
0.29696,0.25754,32.182,28.765,0.32182,0.28955,0.01,0.010066,12.94,10.56,2.45
0.10714,0.098554,27.317,24.447,0.27317,0.24536,0.01,0.010036,7.1,10.39,3.42
0.19809,0.17655,21.052,18.877,0.21052,0.18906,0.01,0.010015,11.39,10.15,0.11
0.095813,0.08859,14.814,13.302,0.14814,0.13283,0.01,0.0099855,6.71,10.37,0.08
0.22671,0.20287,7.4579,6.6782,0.074579,0.067095,0.01,0.010047,9.64,10.9,3.68
0.14857,0.13394,36.506,32.424,0.36506,0.32905,0.01,0.010148,13.74,10.12,0.28
0.2085,0.18662,40.153,35.674,0.40153,0.36176,0.01,0.010141,8.66,10.63,0.43
0.023169,0.018982,21.761,19.471,0.21761,0.19541,0.01,0.010036,11.93,10.16,0.26
0.28898,0.25731,27.175,24.057,0.27175,0.24527,0.01,0.010196,9.86,10.3,1.96
0.29257,0.26153,12.67,11.244,0.1267,0.11429,0.01,0.010165,10.37,9.89,3.18
0.1903,0.17056,8.6886,7.6972,0.086886,0.078353,0.01,0.010179,9.85,10.23,0.65
0.053314,0.046743,6.7569,6.0351,0.067569,0.060752,0.01,0.010066,10.21,10.12,0.04
0.022942,0.022075,23.842,21.587,0.23842,0.21341,0.01,0.0098859,16.65,10.19,0.85
0.23549,0.20898,14.868,13.272,0.14868,0.13395,0.01,0.010093,10.17,10.16,0
0.11515,0.093822,47.898,43.194,0.47898,0.42954,0.01,0.0099445,6.24,10.31,0.65
0.23007,0.20459,35.211,31.358,0.35211,0.31681,0.01,0.010103,8.42,10.8,2.34
0.13827,0.12311,15.099,13.554,0.15099,0.13578,0.01,0.010018,11.27,9.93,0.96
0.072361,0.065704,13.457,12.023,0.13457,0.12101,0.01,0.010065,10.68,9.88,1.2
0.055842,0.046337,28.775,25.926,0.28775,0.25846,0.01,0.0099691,0.15,9.95,1.77
0.20921,0.18917,21.341,19.049,0.21341,0.19158,0.01,0.010057,11.02,10.11,1.24
